child_id,lga_id,state,geopolitical_zone,gender,age,grade_level,attendance_rate,math_score,literacy_score,household_income_usd_day,parent_edu_level,sibling_count,distance_to_school_km,disability,conflict_displaced,school_fee_burden,has_birth_certificate,meal_programme_access,poverty_rate_lga,conflict_score_lga,teacher_pupil_ratio,dropout
1143,29,Adamawa,NE,F,14,8,0.173,24.0,14.5,1.56,1,3,14.64,0,0,0.418,1,0,0.8173,0.7554,0.01,1
1144,109,Benue,NC,M,6,1,0.623,61.1,68.1,0.9,0,9,3.49,0,0,0.322,1,1,0.4908,0.4895,0.01905,0
1145,610,Taraba,NE,M,14,9,0.638,68.3,69.8,2.44,1,4,7.36,0,0,0.552,0,1,0.7888,0.4762,0.01837,0
1146,75,Bauchi,NE,M,14,9,0.362,35.0,50.9,0.1,0,10,3.53,0,0,0.648,0,0,0.8683,0.7794,0.02294,1
1147,146,Cross River,SS,M,13,9,0.717,81.3,61.9,1.73,1,6,8.69,1,0,0.161,1,1,0.3545,0.2245,0.02179,0
1148,128,Borno,NE,F,10,6,0.143,35.0,19.1,0.1,1,6,16.41,0,0,0.512,1,0,0.7708,1.0,0.01,1
1149,42,Akwa Ibom,SS,F,7,2,0.579,59.7,51.2,0.96,2,8,7.41,0,0,0.236,1,1,0.403,0.2385,0.03696,0
1150,356,Kebbi,NW,M,12,8,0.615,68.4,61.9,0.3,1,4,0.84,0,0,0.477,0,0,0.9165,0.3368,0.01,0
1151,41,Akwa Ibom,SS,F,7,3,0.942,80.0,44.6,0.48,1,6,0.95,0,0,0.253,1,1,0.3069,0.3148,0.01,0
1152,34,Akwa Ibom,SS,F,10,4,0.854,68.2,93.5,1.58,2,3,3.47,0,0,0.258,1,0,0.3763,0.2362,0.01,0
1153,17,Adamawa,NE,M,8,3,0.542,46.8,44.5,0.41,0,5,4.11,0,0,0.445,0,0,0.8302,0.7538,0.0142,1
1154,153,Cross River,SS,M,7,1,0.988,90.2,89.4,0.1,3,10,0.86,0,0,0.045,1,0,0.2397,0.1006,0.02085,0
1155,378,Kogi,NC,M,12,7,0.671,66.4,59.0,0.59,3,4,9.36,0,0,0.614,1,0,0.4528,0.1952,0.01818,0
1156,588,Sokoto,NW,F,13,7,0.27,47.8,58.0,1.64,0,5,5.59,0,0,0.823,1,0,0.755,0.4759,0.02051,1
1157,599,Taraba,NE,F,9,4,0.263,51.9,52.9,1.15,1,4,7.07,0,0,0.624,0,1,0.8232,0.6215,0.02253,1
1158,629,Yobe,NE,F,11,5,0.181,41.1,20.7,0.37,0,8,1.87,0,1,0.505,1,0,0.7564,0.8214,0.02258,1
1159,342,Katsina,NW,F,12,6,0.299,65.3,58.0,1.09,0,5,1.3,0,0,0.675,1,0,0.9036,0.5363,0.01602,0
1160,27,Adamawa,NE,M,12,7,0.624,61.7,60.1,0.33,0,7,0.65,0,0,0.644,0,0,0.7027,0.7591,0.02307,1
1161,287,Kaduna,NW,F,7,1,0.269,52.4,35.4,1.1,0,5,2.35,1,0,0.641,1,1,0.8437,0.785,0.01922,1
1162,168,Ebonyi,SE,F,15,9,0.746,69.7,73.7,1.55,2,5,10.5,0,0,0.01,1,0,0.1534,0.1255,0.01136,0
1163,610,Taraba,NE,M,6,1,0.474,63.7,58.3,1.02,0,7,7.79,0,0,0.642,0,0,0.7888,0.4762,0.01837,1
1164,268,Jigawa,NW,M,9,3,0.593,69.0,37.8,2.05,1,5,15.4,0,0,0.557,1,0,0.7381,0.4203,0.01959,0
1165,455,Ogun,SW,F,15,9,0.857,84.1,77.6,1.21,2,3,9.1,0,0,0.146,1,0,0.1585,0.1464,0.01298,0
1166,401,Lagos,SW,F,14,9,0.682,57.3,64.5,0.28,2,3,0.2,0,0,0.026,1,1,0.26,0.1307,0.02063,0
1167,476,Ondo,SW,M,14,9,0.965,71.5,67.4,3.43,0,3,2.36,0,1,0.09,1,1,0.25,0.312,0.01449,0
1168,634,Zamfara,NW,M,9,3,0.405,52.7,34.1,0.98,2,5,1.68,0,1,0.725,0,1,0.939,0.8805,0.01372,1
1169,558,Plateau,NC,F,9,3,0.685,87.4,58.9,1.5,2,6,1.16,0,0,0.069,1,0,0.3994,0.4369,0.01148,0
1170,576,Sokoto,NW,M,9,5,0.541,45.9,74.1,0.38,1,6,7.92,0,0,0.96,1,0,0.9245,0.5121,0.01,1
1171,130,Borno,NE,M,9,5,0.534,50.7,63.9,0.79,2,10,0.21,0,0,0.602,1,0,0.7087,1.0,0.01317,1
1172,363,Kebbi,NW,M,12,6,0.766,58.4,51.5,0.4,0,3,1.88,0,0,0.662,0,0,0.7685,0.2471,0.02496,0
1173,292,Kaduna,NW,F,13,7,0.45,39.8,52.5,0.41,2,8,10.13,0,1,0.654,1,0,0.7003,0.7353,0.01,1
1174,371,Kogi,NC,M,7,3,0.757,91.0,53.7,0.63,1,3,0.2,0,0,0.627,0,1,0.4172,0.1891,0.01852,0
1175,29,Adamawa,NE,F,8,3,0.144,34.4,14.3,2.5,1,10,16.09,1,0,0.697,1,0,0.8173,0.7554,0.01,1
1176,149,Cross River,SS,M,6,1,0.576,32.4,53.4,2.77,0,1,4.93,0,0,0.191,0,1,0.3936,0.2232,0.02327,0
1177,296,Kano,NW,F,8,4,0.471,66.8,47.3,0.13,1,4,5.64,0,0,0.916,0,1,0.8008,0.3196,0.01485,0
1178,11,Adamawa,NE,F,6,2,0.27,10.4,37.3,1.17,2,5,1.95,0,0,0.706,0,0,0.7751,0.7838,0.02345,1
1179,512,Oyo,SW,F,9,4,0.939,61.8,84.7,3.59,3,5,5.8,0,0,0.0,1,1,0.0966,0.058,0.03374,0
1180,113,Benue,NC,F,13,7,0.73,68.9,57.4,0.68,1,2,2.74,0,0,0.209,0,1,0.4899,0.2893,0.0211,0
1181,187,Edo,SS,F,13,9,0.747,49.4,77.8,4.68,2,4,1.75,1,0,0.314,0,0,0.1746,0.1452,0.02207,0
1182,227,FCT Abuja,NC,F,8,4,0.669,70.7,81.0,0.36,1,5,4.95,0,0,0.432,0,0,0.3516,0.1357,0.02116,0
1183,310,Kano,NW,F,7,1,0.417,57.7,30.9,1.66,1,6,2.23,0,0,0.782,1,1,0.9364,0.4376,0.01534,0
1184,98,Benue,NC,M,11,6,0.674,54.8,57.5,0.1,1,8,3.68,0,0,0.489,1,1,0.2832,0.5614,0.01,0
1185,55,Anambra,SE,M,14,8,0.785,70.8,52.6,3.73,3,4,11.22,0,0,0.124,1,0,0.1603,0.1077,0.02639,0
1186,623,Yobe,NE,M,7,3,0.508,29.7,51.6,0.17,0,6,3.35,1,0,0.754,0,1,0.7691,0.7666,0.01369,1
1187,406,Lagos,SW,F,7,2,0.899,62.2,64.8,2.69,0,8,0.2,0,0,0.265,1,1,0.1529,0.0924,0.01995,0
1188,69,Bauchi,NE,F,8,3,0.429,47.7,45.6,1.44,0,6,11.65,0,0,0.5,0,1,0.7002,0.6987,0.01198,1
1189,312,Kano,NW,F,11,7,0.389,57.4,46.9,0.1,1,3,2.87,0,0,0.531,1,1,0.8528,0.4337,0.03004,1
1190,289,Kaduna,NW,M,6,1,0.454,51.5,43.6,0.39,0,8,1.49,0,1,0.676,0,0,0.865,0.6018,0.01,1
1191,548,Plateau,NC,M,11,5,0.697,53.7,49.4,0.37,0,3,12.82,0,0,0.421,1,0,0.4112,0.3967,0.01836,0
1192,148,Cross River,SS,F,7,1,0.746,66.3,83.0,1.07,3,5,1.92,0,0,0.036,1,1,0.3674,0.3575,0.01533,0
1193,467,Ogun,SW,M,11,7,0.915,84.7,75.0,0.26,3,3,8.64,0,0,0.175,1,0,0.2193,0.0732,0.01524,0
1194,244,Imo,SE,F,11,6,0.74,69.7,64.7,0.11,2,5,1.49,0,0,0.284,0,1,0.3064,0.3612,0.01,0
1195,491,Osun,SW,M,10,5,1.0,64.2,76.7,1.04,2,5,0.2,0,0,0.18,1,1,0.319,0.0,0.02488,0
1196,507,Osun,SW,F,9,4,0.932,89.4,66.4,3.33,3,5,6.75,0,0,0.0,1,0,0.1483,0.0,0.01687,0
1197,365,Kebbi,NW,M,12,7,0.638,57.2,40.3,0.36,1,11,9.94,0,0,0.481,1,0,0.8553,0.2651,0.01857,0
1198,482,Ondo,SW,M,7,1,0.802,74.0,74.8,1.0,0,8,2.31,0,0,0.155,1,1,0.264,0.1316,0.01982,0
1199,201,Ekiti,SW,F,9,5,0.889,74.9,59.6,4.91,3,3,0.93,0,0,0.041,1,1,0.0812,0.1141,0.03072,0
1200,154,Cross River,SS,M,6,1,0.955,83.0,78.2,1.03,0,3,10.7,0,0,0.322,0,1,0.2052,0.1397,0.02227,0
1201,450,Niger,NC,F,9,3,0.689,57.1,62.5,0.74,0,4,1.74,0,0,0.426,1,0,0.2738,0.3347,0.02325,0
1202,501,Osun,SW,F,7,2,0.95,70.6,78.7,3.27,0,5,0.2,0,0,0.0,1,1,0.1608,0.0656,0.02992,0
1203,73,Bauchi,NE,F,6,1,0.183,44.1,37.1,0.24,2,9,1.89,1,0,0.654,1,1,0.7295,0.5258,0.01764,1
1204,296,Kano,NW,F,8,4,0.356,56.7,21.1,1.59,0,5,5.92,0,0,0.476,0,0,0.8008,0.3196,0.01485,1
1205,17,Adamawa,NE,M,12,6,0.437,42.5,53.1,0.27,1,4,4.38,0,0,0.377,0,0,0.8302,0.7538,0.0142,1
1206,641,Zamfara,NW,F,10,5,0.161,17.2,25.0,0.36,1,5,2.52,0,0,0.531,0,0,0.8038,0.7859,0.0245,1
1207,217,Enugu,SE,F,11,7,0.775,84.6,83.7,0.97,0,3,1.67,0,0,0.38,0,0,0.3447,0.144,0.01552,0
1208,61,Bauchi,NE,F,12,8,0.298,37.6,46.8,3.2,1,7,6.21,0,0,0.554,0,1,0.838,0.5868,0.02181,1
1209,616,Yobe,NE,F,11,7,0.377,43.4,50.1,0.15,0,4,1.68,0,0,0.883,0,1,0.7959,0.7259,0.01,1
1210,42,Akwa Ibom,SS,F,15,9,0.562,46.6,42.7,0.87,1,7,8.22,0,0,0.106,1,1,0.403,0.2385,0.03696,0
1211,25,Adamawa,NE,M,13,7,0.507,51.2,48.6,0.77,0,9,0.2,0,0,0.637,0,0,0.8126,0.6809,0.03517,1
1212,39,Akwa Ibom,SS,M,15,9,0.826,62.1,57.1,0.17,2,8,7.87,0,0,0.336,1,1,0.3872,0.0439,0.01928,0
1213,131,Borno,NE,M,11,6,0.442,38.0,45.4,0.16,0,6,12.58,0,0,0.682,1,1,0.7751,0.9008,0.01484,1
1214,498,Osun,SW,F,7,1,0.925,77.1,73.6,0.5,2,3,5.65,0,0,0.346,1,0,0.1665,0.1812,0.01857,0
1215,229,FCT Abuja,NC,M,11,6,0.821,73.9,44.5,0.29,2,6,15.28,0,0,0.288,0,1,0.4247,0.2178,0.02142,0
1216,108,Benue,NC,F,10,6,0.619,43.0,65.3,0.1,2,5,3.1,0,0,0.205,1,1,0.2136,0.3753,0.023,0
1217,172,Ebonyi,SE,F,8,2,0.82,84.8,76.6,1.87,0,5,6.89,0,0,0.308,0,0,0.2408,0.111,0.02308,0
1218,435,Niger,NC,M,15,9,0.739,75.8,62.6,1.66,1,10,1.56,0,0,0.459,0,0,0.4069,0.1891,0.01324,0
1219,478,Ondo,SW,M,9,5,0.911,70.7,64.2,0.9,0,4,2.8,0,0,0.074,1,0,0.0986,0.0,0.01202,0
1220,102,Benue,NC,F,13,8,0.426,43.8,43.4,1.17,0,5,6.9,0,0,0.625,0,1,0.603,0.5466,0.01658,0
1221,524,Oyo,SW,M,14,9,0.914,93.7,60.6,5.98,2,5,3.03,0,1,0.167,1,1,0.1471,0.2478,0.02079,0
1222,275,Kaduna,NW,F,13,8,0.322,49.9,40.5,0.1,0,6,1.9,0,0,0.526,0,1,0.8649,0.6137,0.02223,1
1223,613,Taraba,NE,M,6,2,0.592,68.5,50.4,2.05,2,3,1.21,0,0,0.429,0,1,0.7827,0.49,0.02438,0
1224,44,Akwa Ibom,SS,M,11,6,0.821,84.8,76.0,1.21,3,4,6.7,0,0,0.277,0,0,0.3652,0.0545,0.0179,0
1225,17,Adamawa,NE,M,8,4,0.408,56.6,45.1,0.1,0,8,3.14,0,1,0.528,1,1,0.8302,0.7538,0.0142,1
1226,330,Kano,NW,M,6,2,0.301,51.2,30.8,0.1,0,7,4.9,0,1,0.646,0,1,0.9189,0.4311,0.02964,1
1227,569,Rivers,SS,M,7,2,0.871,87.1,61.1,3.75,2,5,3.85,0,0,0.019,1,0,0.3287,0.2834,0.02004,0
1228,497,Osun,SW,F,9,4,0.939,87.1,77.4,0.1,3,1,0.86,0,0,0.0,1,0,0.133,0.0,0.01664,0
1229,12,Adamawa,NE,M,14,9,0.397,58.6,65.3,0.38,0,5,13.0,0,0,0.735,1,1,0.7373,0.5964,0.01955,1
1230,318,Kano,NW,F,9,5,0.401,51.1,51.5,1.44,1,9,0.96,1,0,0.617,1,1,0.7568,0.4981,0.03259,1
1231,592,Sokoto,NW,F,6,1,0.216,4.8,44.1,0.68,1,4,1.04,0,0,0.515,1,1,0.8919,0.3271,0.01549,1
1232,216,Enugu,SE,F,9,3,0.754,46.2,63.4,1.69,2,7,5.44,0,0,0.613,1,0,0.3209,0.2142,0.01319,0
1233,339,Katsina,NW,M,12,8,0.42,25.1,50.1,0.1,2,2,0.9,0,0,0.553,1,1,0.7468,0.5301,0.02882,0
1234,81,Bayelsa,SS,M,8,4,1.0,52.5,83.1,8.45,2,9,2.71,0,0,0.471,1,1,0.3317,0.1407,0.03099,0
1235,485,Ondo,SW,M,13,9,1.0,82.9,91.0,0.5,3,3,1.25,0,0,0.07,1,1,0.1664,0.0,0.01,0
1236,374,Kogi,NC,F,13,9,0.764,58.0,60.5,5.58,0,5,2.47,0,0,0.178,1,1,0.3179,0.3425,0.02651,0
1237,200,Ekiti,SW,M,9,4,0.846,70.8,68.2,3.62,3,6,6.65,0,0,0.294,1,0,0.2553,0.2436,0.018,0
1238,537,Oyo,SW,F,7,3,0.676,53.8,56.2,0.3,2,3,0.52,0,0,0.185,1,1,0.2813,0.0031,0.01525,0
1239,466,Ogun,SW,M,8,4,0.776,56.3,57.0,1.96,0,8,1.25,1,0,0.218,1,0,0.1863,0.0,0.02947,0
1240,89,Bayelsa,SS,M,12,6,0.777,67.2,71.4,3.67,3,3,15.7,0,0,0.509,1,0,0.3834,0.168,0.02527,0
1241,268,Jigawa,NW,M,9,4,0.619,46.0,56.8,0.1,0,6,19.6,0,0,0.625,1,0,0.7381,0.4203,0.01959,1
1242,571,Rivers,SS,M,11,7,0.751,53.5,67.5,0.53,0,2,1.78,0,0,0.282,0,0,0.3388,0.1116,0.01984,0
1243,489,Ondo,SW,M,15,9,0.821,62.7,46.0,0.1,2,4,9.5,0,0,0.24,1,0,0.1968,0.097,0.01203,0
1244,538,Oyo,SW,F,15,9,0.906,78.5,87.1,2.42,2,11,2.59,0,0,0.0,1,0,0.1348,0.229,0.02033,0
1245,47,Akwa Ibom,SS,M,14,8,0.846,66.4,69.6,0.32,2,6,1.53,0,0,0.0,1,1,0.2474,0.2714,0.03209,0
1246,288,Kaduna,NW,F,14,9,0.287,23.8,27.9,0.48,1,7,5.23,0,0,0.514,0,1,0.6702,0.4851,0.02329,1
1247,16,Adamawa,NE,M,10,4,0.459,65.8,47.1,0.68,1,8,12.17,0,0,0.524,1,0,0.586,0.6951,0.01268,1
1248,401,Lagos,SW,F,13,9,0.807,79.5,65.1,1.11,3,3,1.7,1,0,0.212,1,0,0.26,0.1307,0.02063,0
1249,86,Bayelsa,SS,F,9,5,0.595,65.3,50.7,0.92,2,7,1.28,1,0,0.447,1,1,0.3503,0.4719,0.01547,0
1250,250,Imo,SE,F,7,2,0.803,77.7,74.4,1.77,2,4,0.2,0,0,0.253,1,1,0.3426,0.0532,0.02148,0
1251,391,Kwara,NC,M,15,9,0.661,40.7,31.5,0.53,3,7,28.72,0,0,0.758,0,0,0.4309,0.1117,0.01845,1
1252,335,Kano,NW,M,13,8,0.538,44.5,42.3,0.71,0,9,7.2,0,0,0.711,1,1,0.8384,0.4059,0.01125,0
1253,629,Yobe,NE,F,11,7,0.528,52.1,55.1,0.84,1,7,0.95,0,0,0.59,0,1,0.7564,0.8214,0.02258,1
1254,519,Oyo,SW,F,10,4,0.832,88.0,65.7,3.18,3,6,2.97,0,0,0.343,1,0,0.3106,0.1767,0.02793,0
1255,137,Borno,NE,M,10,4,0.404,45.3,28.1,1.03,0,5,2.29,0,1,0.283,1,1,0.6799,0.9274,0.01069,1
1256,498,Osun,SW,F,9,4,0.968,100.0,59.5,5.16,2,3,5.4,0,0,0.247,1,0,0.1665,0.1812,0.01857,0
1257,477,Ondo,SW,M,12,7,0.849,70.0,82.1,4.56,2,8,10.12,0,0,0.071,1,0,0.241,0.3074,0.01553,0
1258,594,Sokoto,NW,F,8,3,0.472,46.7,64.7,0.1,0,5,0.76,0,0,0.899,1,1,0.8042,0.1807,0.0109,1
1259,223,Enugu,SE,F,12,8,0.742,67.4,71.8,1.87,1,4,4.83,0,0,0.229,0,0,0.464,0.191,0.02216,0
1260,372,Kogi,NC,M,14,8,0.713,45.4,46.6,0.35,2,8,14.59,0,0,0.262,1,1,0.393,0.3587,0.03584,0
1261,402,Lagos,SW,F,7,2,0.849,84.3,83.9,5.64,2,5,8.42,1,0,0.022,1,0,0.2303,0.2528,0.0178,0
1262,443,Niger,NC,M,15,9,0.77,64.7,44.6,2.02,3,4,0.44,0,0,0.254,0,1,0.3603,0.3764,0.01,0
1263,490,Ondo,SW,F,12,8,0.887,55.7,56.8,1.0,3,5,6.32,0,0,0.038,1,0,0.1637,0.0834,0.02385,0
1264,615,Yobe,NE,F,12,6,0.255,40.9,61.5,0.4,1,9,1.93,0,1,0.475,1,0,0.7819,0.9472,0.02187,1
1265,273,Kaduna,NW,F,12,6,0.34,16.4,23.5,0.23,0,8,3.24,0,1,0.541,0,1,0.8699,0.6348,0.01244,1
1266,526,Oyo,SW,F,11,7,0.864,62.5,49.9,0.59,2,4,0.2,0,0,0.0,1,0,0.05,0.3018,0.02476,0
1267,159,Delta,SS,F,7,2,0.657,61.8,56.8,0.58,0,4,2.68,0,0,0.418,1,0,0.5265,0.2476,0.02082,0
1268,152,Cross River,SS,F,11,6,0.631,49.0,43.6,2.48,2,2,1.44,0,0,0.449,1,0,0.4547,0.1507,0.02095,0
1269,620,Yobe,NE,F,10,6,0.169,17.9,14.6,0.47,0,6,3.08,0,0,0.736,1,1,0.6465,0.8122,0.01494,1
1270,188,Edo,SS,F,9,5,0.479,52.9,50.2,2.65,2,3,0.2,0,0,0.556,1,0,0.4865,0.2216,0.01511,0
1271,98,Benue,NC,F,8,4,0.549,58.9,72.7,0.64,1,5,3.95,0,0,0.22,1,1,0.2832,0.5614,0.01,0
1272,131,Borno,NE,M,9,4,0.352,34.2,36.2,0.19,0,12,15.52,0,0,0.479,1,1,0.7751,0.9008,0.01484,1
1273,171,Ebonyi,SE,F,9,4,0.808,68.5,64.7,0.92,2,4,0.2,0,0,0.399,1,0,0.4622,0.2971,0.02951,0
1274,183,Ebonyi,SE,M,8,3,0.765,62.8,64.3,1.62,0,8,12.2,0,0,0.467,1,0,0.4883,0.1624,0.02683,0
1275,364,Kebbi,NW,M,11,6,0.574,74.8,48.8,0.1,1,6,1.66,0,0,0.668,1,0,0.8344,0.1648,0.0163,0
1276,39,Akwa Ibom,SS,F,12,7,0.69,66.2,49.2,1.14,2,4,7.7,0,0,0.275,0,0,0.3872,0.0439,0.01928,0
1277,527,Oyo,SW,F,13,7,0.731,59.9,67.5,3.41,0,6,4.57,0,0,0.168,1,1,0.4089,0.0426,0.02884,0
1278,497,Osun,SW,M,11,6,0.93,91.8,68.0,4.04,3,4,1.69,0,0,0.052,1,0,0.133,0.0,0.01664,0
1279,516,Oyo,SW,M,7,2,0.757,71.9,55.9,1.17,2,6,1.94,1,0,0.262,0,0,0.2031,0.1053,0.01506,0
1280,349,Kebbi,NW,M,12,7,0.787,68.4,71.6,0.58,0,8,3.01,0,0,0.56,1,0,0.757,0.0439,0.02126,0
1281,397,Lagos,SW,F,9,3,0.878,58.5,50.7,3.41,1,5,4.66,1,0,0.295,1,0,0.3064,0.0,0.01,0
1282,161,Delta,SS,M,8,2,0.764,67.6,57.8,0.45,2,7,5.13,0,0,0.093,1,0,0.264,0.3224,0.01325,0
1283,16,Adamawa,NE,M,9,4,0.608,73.3,72.1,0.32,0,10,11.34,0,0,0.358,1,0,0.586,0.6951,0.01268,1
1284,493,Osun,SW,F,15,9,0.957,65.6,83.3,0.99,1,8,1.19,0,0,0.303,1,1,0.3013,0.1883,0.02186,0
1285,426,Nasarawa,NC,F,10,5,0.739,62.1,51.5,1.29,3,7,3.59,0,1,0.181,1,1,0.4845,0.4167,0.01,0
1286,108,Benue,NC,M,13,8,0.941,97.3,94.7,0.82,3,5,3.48,0,0,0.137,1,0,0.2136,0.3753,0.023,0
1287,450,Niger,NC,F,14,9,0.779,59.7,85.6,1.38,1,4,1.22,0,0,0.159,0,0,0.2738,0.3347,0.02325,0
1288,311,Kano,NW,F,13,8,0.438,50.8,56.0,2.21,2,7,18.06,0,0,0.29,0,1,0.802,0.4304,0.01922,1
1289,170,Ebonyi,SE,M,8,4,0.785,73.2,48.6,1.15,0,4,0.67,0,0,0.377,1,0,0.3527,0.2127,0.03572,0
1290,546,Plateau,NC,M,13,7,0.661,58.1,35.8,0.53,2,3,1.63,0,0,0.584,1,1,0.5803,0.5019,0.01987,0
1291,414,Lagos,SW,M,12,8,0.781,61.4,73.8,1.24,3,9,3.07,0,0,0.191,1,0,0.1948,0.267,0.02281,0
1292,251,Imo,SE,F,10,5,0.76,84.2,67.6,0.88,3,7,12.04,0,0,0.446,1,1,0.3808,0.1476,0.01953,0
1293,141,Borno,NE,M,7,3,0.333,31.5,45.4,1.31,1,4,2.5,0,0,0.634,0,0,0.7135,0.9601,0.01114,1
1294,274,Kaduna,NW,M,7,3,0.542,58.0,70.9,0.22,1,6,0.68,0,1,0.581,0,1,0.732,0.4266,0.02439,1
1295,416,Nasarawa,NC,M,8,3,0.678,73.4,55.7,1.72,1,1,13.55,0,1,0.466,1,1,0.3249,0.4621,0.02338,1
1296,608,Taraba,NE,F,15,9,0.318,53.9,41.8,0.39,1,5,6.64,0,0,0.804,0,1,0.7855,0.6634,0.01387,1
1297,39,Akwa Ibom,SS,M,10,5,0.727,66.9,53.7,3.57,2,5,8.55,0,0,0.248,0,0,0.3872,0.0439,0.01928,0
1298,29,Adamawa,NE,F,11,6,0.37,11.3,29.4,0.37,0,4,14.06,0,0,0.612,1,0,0.8173,0.7554,0.01,1
1299,477,Ondo,SW,M,10,6,0.889,87.1,67.9,3.06,0,6,9.44,0,0,0.249,1,0,0.241,0.3074,0.01553,0
1300,318,Kano,NW,F,8,4,0.486,75.5,30.5,0.1,0,7,3.16,0,0,0.753,1,0,0.7568,0.4981,0.03259,1
1301,245,Imo,SE,M,7,3,0.933,83.0,89.9,0.32,3,5,7.07,0,0,0.645,1,1,0.3569,0.0,0.03453,0
1302,272,Kaduna,NW,M,14,9,0.475,44.9,54.5,0.41,0,6,10.18,0,0,0.644,0,0,0.6955,0.7665,0.01772,1
1303,440,Niger,NC,F,12,6,0.598,71.8,45.4,0.1,3,5,4.2,0,1,0.307,1,0,0.4327,0.3576,0.02379,0
1304,239,Gombe,NE,F,7,3,0.379,52.9,55.6,0.78,1,7,8.12,0,0,0.827,1,1,0.7407,0.6059,0.02854,1
1305,377,Kogi,NC,F,11,6,0.5,70.3,44.9,0.54,0,4,7.95,0,1,0.255,1,1,0.3693,0.1951,0.02349,1
1306,266,Jigawa,NW,F,9,3,0.346,48.8,30.3,0.83,2,7,2.39,1,0,0.45,1,1,0.7539,0.4718,0.01858,1
1307,359,Kebbi,NW,F,6,2,0.495,41.0,46.8,0.18,1,1,3.71,1,0,0.523,0,0,0.8979,0.2538,0.01496,1
1308,340,Katsina,NW,F,15,9,0.597,60.3,47.0,0.78,2,7,2.15,0,0,0.36,0,0,0.7545,0.5995,0.02299,1
1309,389,Kwara,NC,M,6,2,0.951,81.3,67.2,0.23,1,5,3.7,0,0,0.315,1,1,0.4185,0.0664,0.01542,0
1310,577,Sokoto,NW,F,8,2,0.318,31.5,45.4,0.13,2,6,9.39,0,0,0.583,0,1,0.7333,0.3707,0.01192,1
1311,3,Abia,SE,M,10,4,0.877,83.3,72.6,0.26,2,7,0.2,0,0,0.32,1,1,0.4513,0.0594,0.02513,0
1312,429,Niger,NC,M,9,4,0.7,62.6,72.6,2.48,2,3,7.6,0,1,0.3,0,1,0.3911,0.287,0.02931,1
1313,142,Borno,NE,F,14,8,0.269,40.5,36.6,0.33,0,5,4.88,0,0,0.912,1,0,0.6259,0.9953,0.01538,1
1314,376,Kogi,NC,F,15,9,0.513,48.5,40.1,0.12,3,11,6.37,0,0,0.491,1,0,0.4458,0.4014,0.01357,0
1315,324,Kano,NW,F,8,2,0.431,47.8,67.7,0.57,0,10,7.65,0,0,0.561,0,0,0.7516,0.4152,0.01792,1
1316,146,Cross River,SS,F,11,5,0.81,58.2,80.7,0.28,2,8,7.82,0,0,0.42,1,1,0.3545,0.2245,0.02179,0
1317,293,Kaduna,NW,F,7,2,0.19,49.3,18.7,0.82,0,10,0.2,0,0,0.604,0,0,0.8733,0.6013,0.01,1
1318,432,Niger,NC,F,13,7,0.592,65.9,60.1,0.88,2,5,1.23,1,0,0.325,1,0,0.3918,0.4375,0.01631,0
1319,585,Sokoto,NW,M,7,1,0.601,69.8,42.5,0.97,0,12,0.66,0,0,0.711,0,1,0.9205,0.4274,0.01,0
1320,399,Lagos,SW,F,11,5,1.0,79.2,88.0,0.66,1,2,1.97,0,0,0.0,1,1,0.1936,0.0332,0.0242,0
1321,344,Katsina,NW,F,13,9,0.454,29.7,51.4,0.89,1,5,1.5,0,0,0.56,0,0,0.8235,0.4946,0.02158,1
1322,140,Borno,NE,M,13,7,0.403,43.4,21.1,0.28,2,6,1.65,0,0,0.458,1,0,0.7688,1.0,0.01005,1
1323,187,Edo,SS,M,13,9,0.746,62.9,68.7,0.42,1,5,0.75,0,0,0.011,1,1,0.1746,0.1452,0.02207,0
1324,61,Bauchi,NE,M,9,5,0.418,50.4,41.5,1.5,0,6,7.34,0,1,0.754,0,0,0.838,0.5868,0.02181,1
1325,380,Kwara,NC,F,10,5,0.696,68.8,75.9,1.72,3,5,11.85,0,0,0.041,1,1,0.3913,0.0564,0.024,0
1326,440,Niger,NC,M,9,4,0.692,42.0,88.2,6.51,2,3,4.38,0,0,0.199,1,0,0.4327,0.3576,0.02379,0
1327,319,Kano,NW,F,7,3,0.087,31.8,30.3,0.15,0,5,0.2,0,0,0.609,0,1,0.8474,0.5158,0.01098,1
1328,302,Kano,NW,F,14,9,0.264,36.1,28.2,0.29,0,3,1.01,1,1,0.814,0,0,0.8081,0.3835,0.02051,1
1329,344,Katsina,NW,M,15,9,0.45,43.8,46.4,0.8,1,11,1.59,0,1,0.634,1,1,0.8235,0.4946,0.02158,1
1330,11,Adamawa,NE,F,14,8,0.377,61.2,21.7,0.86,1,4,2.32,0,0,0.34,1,0,0.7751,0.7838,0.02345,1
1331,62,Bauchi,NE,M,6,2,0.594,55.8,46.6,1.42,1,6,0.33,0,0,0.427,0,1,0.7719,0.4861,0.01032,0
1332,226,FCT Abuja,NC,F,14,8,0.817,91.3,67.5,1.77,0,4,7.76,0,0,0.446,1,0,0.4075,0.0,0.02335,0
1333,153,Cross River,SS,F,15,9,0.822,65.1,65.6,4.63,3,5,0.44,0,0,0.124,1,0,0.2397,0.1006,0.02085,0
1334,564,Rivers,SS,F,7,1,0.655,68.9,32.2,1.48,3,11,3.64,0,0,0.217,1,1,0.4036,0.3753,0.03275,0
